,count,alive,healthy,boroname,nta,nta_name,area (sq-ft),Median Income,Margin of Error,fraction alive,fraction healthy,density
36081064101,79,71,65,Queens,QN53,Woodhaven,847568.464352,55329.0,6150,0.898734177215,0.822784810127,8.37690440197e-05
36081064102,262,247,236,Queens,QN99,park-cemetery-etc-Queens,24055245.1343,,,0.942748091603,0.900763358779,1.02680308856e-05
36081064500,432,406,387,Queens,QN17,Forest Hills,3401293.44544,80132.0,24132,0.939814814815,0.895833333333,0.000119366354745
36081064600,646,613,575,Queens,QN66,Laurelton,4377809.57692,84393.0,10877,0.948916408669,0.890092879257,0.000140024363607
36081065000,777,743,697,Queens,QN66,Laurelton,4304602.02622,79632.0,22794,0.956241956242,0.89703989704,0.000172605968095
36081065400,739,705,691,Queens,QN05,Rosedale,7529466.60172,83864.0,19092,0.95399188092,0.935047361299,9.36321305734e-05
36081065501,162,130,124,Queens,QN21,Middle Village,8754117.72534,,**,0.802469135802,0.765432098765,1.48501544163e-05
36081065600,809,775,746,Queens,QN05,Rosedale,6285591.76482,63156.0,21122,0.957972805933,0.922126081582,0.000123297857862
36081065702,173,166,162,Queens,QN21,Middle Village,1547771.95784,61905.0,27561,0.959537572254,0.936416184971,0.00010725094169
36081065703,380,368,362,Queens,QN21,Middle Village,2889534.64199,72313.0,15358,0.968421052632,0.952631578947,0.000127356147475
36081065900,313,301,291,Queens,QN21,Middle Village,2083719.91429,90227.0,23159,0.961661341853,0.929712460064,0.00014445319543
36081066000,726,706,694,Queens,QN05,Rosedale,4160670.20771,93906.0,8171,0.972451790634,0.955922865014,0.000169684201043
36081066100,254,245,229,Queens,QN21,Middle Village,1439518.86492,75313.0,8502,0.964566929134,0.90157480315,0.000170195754964
36081066300,667,650,646,Queens,QN21,Middle Village,5674246.73602,95854.0,8979,0.974512743628,0.968515742129,0.000114552649936
36081066400,2102,2055,1999,Queens,QN05,Rosedale,31603785.8791,88162.0,7505,0.977640342531,0.950999048525,6.50238553021e-05
36081066501,436,415,406,Queens,QN21,Middle Village,3506166.45403,80455.0,17709,0.951834862385,0.93119266055,0.00011836289162
36081066701,363,339,338,Queens,QN21,Middle Village,2769361.31796,52917.0,15689,0.933884297521,0.931129476584,0.000122410895899
36081066900,213,199,198,Queens,QN21,Middle Village,1723437.3975,74259.0,16215,0.934272300469,0.929577464789,0.000115466915299
36081067100,418,400,396,Queens,QN21,Middle Village,2465973.82819,83854.0,23273,0.956937799043,0.947368421053,0.000162207723143
36081067700,396,383,373,Queens,QN21,Middle Village,2001637.13661,87802.0,15284,0.967171717172,0.941919191919,0.00019134337238
36081067900,333,315,309,Queens,QN21,Middle Village,2727322.8999,44861.0,13544,0.945945945946,0.927927927928,0.000115497875228
36081068000,688,657,617,Queens,QN03,Springfield Gardens South-Brookville,8261960.27548,93333.0,23439,0.954941860465,0.896802325581,7.9521079513e-05
36081068200,209,199,193,Queens,QN66,Laurelton,2492489.86413,78000.0,27217,0.952153110048,0.923444976077,7.98398432282e-05
36081068300,233,215,210,Queens,QN29,Elmhurst,2608093.02638,63021.0,9306,0.922746781116,0.901287553648,8.2435709856e-05
36081068700,268,247,236,Queens,QN18,Rego Park,2848641.4889,57452.0,11104,0.921641791045,0.880597014925,8.67079978167e-05
36081069000,515,496,488,Queens,QN03,Springfield Gardens South-Brookville,3753109.09223,81105.0,15001,0.963106796117,0.947572815534,0.000132157096373
36081069300,142,134,121,Queens,QN18,Rego Park,1451116.94267,42389.0,7250,0.943661971831,0.852112676056,9.23426610632e-05
36081069400,378,361,349,Queens,QN03,Springfield Gardens South-Brookville,5637861.22736,80598.0,9359,0.955026455026,0.92328042328,6.40313738565e-05
36081069500,219,209,205,Queens,QN18,Rego Park,2295318.641,54309.0,14610,0.954337899543,0.936073059361,9.10548959376e-05
36081069701,128,117,113,Queens,QN18,Rego Park,1387032.07296,55023.0,10625,0.9140625,0.8828125,8.43527718507e-05
36081069702,887,850,833,Queens,QN18,Rego Park,4839267.69189,77729.0,15365,0.958286358512,0.939120631342,0.000175646410597
36081070300,286,277,267,Queens,QN18,Rego Park,2596104.70647,56818.0,16041,0.968531468531,0.933566433566,0.000106698315869
36081070700,399,384,381,Queens,QN17,Forest Hills,2389558.76243,81042.0,19159,0.962406015038,0.954887218045,0.000160699124055
36081070900,468,439,422,Queens,QN17,Forest Hills,2364591.21998,97039.0,17983,0.938034188034,0.901709401709,0.000185655768443
36081071100,412,397,384,Queens,QN17,Forest Hills,3951124.59091,59632.0,5515,0.96359223301,0.932038834951,0.000100477722447
36081071303,233,228,211,Queens,QN17,Forest Hills,1571444.17762,79447.0,9755,0.978540772532,0.905579399142,0.000145089468177
36081071304,216,204,186,Queens,QN17,Forest Hills,1762224.52827,52914.0,5027,0.944444444444,0.861111111111,0.000115762774112
36081071305,158,152,146,Queens,QN17,Forest Hills,1418825.2503,71250.0,16310,0.962025316456,0.924050632911,0.00010713088167
36081071306,195,171,161,Queens,QN17,Forest Hills,1839246.72615,65837.0,11606,0.876923076923,0.825641025641,9.29728445721e-05
36081071600,40,40,40,Queens,QN98,Airport,196238540.273,,**,1.0,1.0,2.03833558609e-07
36081071701,256,247,228,Queens,QN18,Rego Park,2185993.78809,65250.0,19501,0.96484375,0.890625,0.000112992086869
36081071702,217,201,196,Queens,QN18,Rego Park,2338238.12109,40000.0,8540,0.926267281106,0.903225806452,8.5962160221e-05
36081071900,216,193,181,Queens,QN17,Forest Hills,1758572.296,51658.0,5963,0.893518518519,0.837962962963,0.000109748118084
36081072100,299,282,265,Queens,QN17,Forest Hills,1818395.48265,47460.0,12655,0.943143812709,0.886287625418,0.000155081775494
36081072300,659,646,638,Queens,QN17,Forest Hills,5060347.08607,124643.0,18850,0.980273141123,0.96813353566,0.000127659227522
36081072900,404,389,381,Queens,QN17,Forest Hills,2085109.06665,86719.0,29402,0.962871287129,0.943069306931,0.000186560984373
36081073100,410,382,375,Queens,QN17,Forest Hills,2028650.26377,110500.0,28338,0.931707317073,0.914634146341,0.000188302541262
36081073700,228,223,221,Queens,QN17,Forest Hills,2268850.54634,72222.0,15269,0.978070175439,0.969298245614,9.82876551123e-05
36081073900,388,375,362,Queens,QN17,Forest Hills,2410955.70342,74435.0,9585,0.966494845361,0.932989690722,0.000155539979216
36081074100,322,310,304,Queens,QN17,Forest Hills,1850017.00963,69336.0,6647,0.962732919255,0.944099378882,0.000167566026899
36081074300,317,298,296,Queens,QN17,Forest Hills,2083264.19662,58867.0,6282,0.940063091483,0.933753943218,0.000143044747029
36081074500,159,152,146,Queens,QN17,Forest Hills,1805456.9622,34141.0,11975,0.955974842767,0.918238993711,8.41892125829e-05
36081074700,364,348,343,Queens,QN17,Forest Hills,3179939.95664,57375.0,12305,0.956043956044,0.942307692308,0.000109436028587
36081074900,89,86,86,Queens,QN17,Forest Hills,3856288.05051,151250.0,33516,0.966292134831,0.966292134831,2.23012386195e-05
36081075701,293,277,256,Queens,QN17,Forest Hills,2126258.96796,69375.0,27912,0.945392491468,0.873720136519,0.000130275758585
36081075702,688,657,641,Queens,QN17,Forest Hills,3780948.41188,86607.0,22557,0.954941860465,0.931686046512,0.000173765925485
36081076901,183,170,163,Queens,QN17,Forest Hills,1931642.73183,76538.0,11878,0.928961748634,0.890710382514,8.80079929889e-05
36081076902,166,158,155,Queens,QN17,Forest Hills,1084634.39159,85452.0,7555,0.951807228916,0.933734939759,0.0001456712061
36081077300,237,227,217,Queens,QN60,Kew Gardens,3038715.47413,73566.0,13423,0.957805907173,0.915611814346,7.47026175805e-05
36081077500,458,449,442,Queens,QN60,Kew Gardens,2467850.93194,69750.0,19104,0.980349344978,0.965065502183,0.000181939676416
36081077902,959,931,908,Queens,QN37,Kew Gardens Hills,6065854.26024,83629.0,16022,0.970802919708,0.946819603754,0.000153482091731
36081077903,379,365,359,Queens,QN37,Kew Gardens Hills,2865963.63769,69216.0,14307,0.963060686016,0.947229551451,0.00012735681472
36081077904,711,685,664,Queens,QN37,Kew Gardens Hills,4125289.763,59905.0,12940,0.963431786217,0.933895921238,0.000166048941857
36081077905,179,170,167,Queens,QN37,Kew Gardens Hills,2958848.75096,62772.0,9026,0.949720670391,0.932960893855,5.74547786347e-05
36081077906,456,449,444,Queens,QN37,Kew Gardens Hills,3088389.61169,56012.0,11428,0.984649122807,0.973684210526,0.000145383211464
36081077907,368,348,338,Queens,QN37,Kew Gardens Hills,2307804.25592,44524.0,18522,0.945652173913,0.91847826087,0.000150792684911
36081077908,228,223,218,Queens,QN37,Kew Gardens Hills,2156618.53399,52349.0,7013,0.978070175439,0.956140350877,0.000103402616868
36081078800,110,108,107,Queens,QN76,Baisley Park,2072923.08114,58750.0,12507,0.981818181818,0.972727272727,5.21003412923e-05
36081079000,389,367,362,Queens,QN76,Baisley Park,2772536.65794,54234.0,14709,0.943444730077,0.93059125964,0.000132369755671
36081079200,489,463,457,Queens,QN76,Baisley Park,3889150.39679,60625.0,9285,0.946830265849,0.934560327198,0.000119049137411
36081079300,41,41,41,Queens,QN99,park-cemetery-etc-Queens,9351678.03686,,**,1.0,1.0,4.38423990202e-06
36081079701,75,66,62,Queens,QN22,Flushing,1199494.55784,48201.0,20688,0.88,0.826666666667,5.50231758607e-05
36081079702,195,185,180,Queens,QN22,Flushing,3101779.57828,32403.0,6012,0.948717948718,0.923076923077,5.9643180739e-05
36081079900,355,328,312,Queens,QN62,Queensboro Hill,3090324.09427,42250.0,12708,0.923943661972,0.878873239437,0.000106137735071
36081080301,311,282,272,Queens,QN62,Queensboro Hill,3470954.83576,50707.0,6363,0.906752411576,0.87459807074,8.12456552574e-05
36081080302,609,584,575,Queens,QN62,Queensboro Hill,4638897.05441,62813.0,15287,0.95894909688,0.944170771757,0.00012589199397
36081080900,1042,991,961,Queens,QN37,Kew Gardens Hills,10755472.7878,66000.0,15114,0.951055662188,0.92226487524,9.21391387949e-05
36081081400,490,469,457,Queens,QN55,South Ozone Park,4043897.41534,60204.0,14529,0.957142857143,0.932653061224,0.000115977224897
36081081800,514,491,474,Queens,QN55,South Ozone Park,4030425.10271,54265.0,16737,0.955252918288,0.922178988327,0.000121823377804
36081083700,995,952,899,Queens,QN62,Queensboro Hill,8454832.00473,50947.0,12192,0.956783919598,0.90351758794,0.000112598334239
36081083800,851,819,774,Queens,QN55,South Ozone Park,5332408.46073,66067.0,11358,0.962397179788,0.909518213866,0.000153589134447
36081084000,747,707,681,Queens,QN55,South Ozone Park,6120458.09407,57484.0,11146,0.946452476573,0.911646586345,0.000115514229349
36081084500,229,209,207,Queens,QN22,Flushing,2034223.6259,24335.0,1687,0.912663755459,0.903930131004,0.000102741899828
36081084601,723,700,683,Queens,QN55,South Ozone Park,3581021.05825,63971.0,26898,0.968188105118,0.944674965422,0.000195474974487
36081084602,256,230,219,Queens,QN55,South Ozone Park,8100613.65408,56167.0,24138,0.8984375,0.85546875,2.83929106882e-05
36081084900,192,182,179,Queens,QN22,Flushing,3276963.27186,26711.0,7016,0.947916666667,0.932291666667,5.55392248558e-05
36081085300,184,174,165,Queens,QN22,Flushing,2102465.80672,37275.0,12717,0.945652173913,0.896739130435,8.27599666277e-05
36081085500,158,148,141,Queens,QN22,Flushing,1405499.85981,44422.0,6858,0.936708860759,0.892405063291,0.00010530061527
36081085700,124,116,110,Queens,QN22,Flushing,1425026.4315,36236.0,7857,0.935483870968,0.887096774194,8.14019988934e-05
36081085900,236,224,217,Queens,QN22,Flushing,1570940.91596,38788.0,5103,0.949152542373,0.919491525424,0.000142589703867
36081086100,189,178,177,Queens,QN52,East Flushing,1603443.54833,40610.0,6176,0.941798941799,0.936507936508,0.000111011079988
36081086300,166,161,154,Queens,QN51,Murray Hill,1551084.28139,32721.0,4520,0.969879518072,0.927710843373,0.000103798357015
36081086400,294,282,272,Queens,QN55,South Ozone Park,12090470.9248,55385.0,10251,0.959183673469,0.925170068027,2.33241535217e-05
36081086500,203,196,185,Queens,QN22,Flushing,1685034.01512,30350.0,9112,0.965517241379,0.911330049261,0.000116318126662
36081086900,299,286,272,Queens,QN22,Flushing,6526700.62425,34519.0,8331,0.95652173913,0.909698996656,4.38199967281e-05
36081087100,186,168,151,Queens,QN22,Flushing,4768480.85496,31364.0,14535,0.903225806452,0.811827956989,3.52313462316e-05
36081088400,1268,1183,1128,Queens,QN57,Lindenwood-Howard Beach,16338877.3702,76420.0,9856,0.932965299685,0.889589905363,7.24039952805e-05
36081088901,806,776,751,Queens,QN22,Flushing,6858889.9694,42276.0,4951,0.962779156328,0.9317617866,0.000113137840593
36081089200,2399,2256,2133,Queens,QN57,Lindenwood-Howard Beach,30989324.788,85365.0,10399,0.940391829929,0.889120466861,7.27992628246e-05
36081090700,810,769,726,Queens,QN23,College Point,22021967.4878,58906.0,34794,0.949382716049,0.896296296296,3.49196773824e-05
36081091601,30,24,8,Queens,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,47033908.8226,93333.0,21346,0.8,0.266666666667,5.10270156166e-07
36081091800,14,13,4,Queens,QN99,park-cemetery-etc-Queens,12113532.1353,,**,0.928571428571,0.285714285714,1.07317996558e-06
36081091900,507,466,453,Queens,QN23,College Point,4909113.01287,46777.0,6659,0.919132149901,0.89349112426,9.49254985123e-05
36081092200,1181,1057,911,Queens,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,6844418.0553,110938.0,23100,0.8950042337,0.771380186283,0.000154432413605
36081092500,421,402,381,Queens,QN23,College Point,3362669.10571,48016.0,7982,0.95486935867,0.904988123515,0.000119547891084
36081092800,1012,856,768,Queens,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8206266.9657,123692.0,13106,0.845849802372,0.758893280632,0.000104310523113
36081092900,638,611,594,Queens,QN23,College Point,10257413.2273,55000.0,6493,0.957680250784,0.931034482759,5.9566674995e-05
36081093401,636,585,528,Queens,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5833413.94369,81939.0,7128,0.919811320755,0.830188679245,0.000100284328465
36081093402,288,250,235,Queens,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4259440.24204,70577.0,18849,0.868055555556,0.815972222222,5.86931582072e-05
36081093800,361,338,271,Queens,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,8701232.01016,61742.0,23214,0.936288088643,0.750692520776,3.88450738476e-05
36081093900,808,775,740,Queens,QN23,College Point,7072803.11829,72908.0,5046,0.959158415842,0.915841584158,0.000109574660434
36081094201,154,150,143,Queens,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3813369.49262,52965.0,6555,0.974025974026,0.928571428571,3.93352913454e-05
36081094202,445,418,352,Queens,QN12,Hammels-Arverne-Edgemere,7610172.20287,44474.0,23620,0.939325842697,0.791011235955,5.49264837716e-05
36081094203,260,239,173,Queens,QN12,Hammels-Arverne-Edgemere,5483245.41869,44689.0,3827,0.919230769231,0.665384615385,4.35873249783e-05
36081094500,1488,1413,1382,Queens,QN49,Whitestone,16425303.9731,72243.0,23883,0.949596774194,0.92876344086,8.60258052036e-05
36081094700,284,271,265,Queens,QN23,College Point,2935620.78627,61932.0,11584,0.954225352113,0.933098591549,9.23143756399e-05
36081095400,860,799,693,Queens,QN12,Hammels-Arverne-Edgemere,8742722.4271,61458.0,17233,0.929069767442,0.805813953488,9.13902970914e-05
36081096400,669,610,542,Queens,QN12,Hammels-Arverne-Edgemere,9234043.51938,58320.0,12265,0.911808669656,0.810164424514,6.6059900922e-05
36081097202,65,64,64,Queens,QN12,Hammels-Arverne-Edgemere,6197877.57166,35531.0,5388,0.984615384615,0.984615384615,1.03261155549e-05
36081097203,244,219,192,Queens,QN12,Hammels-Arverne-Edgemere,14143048.0849,20712.0,6540,0.897540983607,0.786885245902,1.54846394275e-05
36081097204,316,285,264,Queens,QN12,Hammels-Arverne-Edgemere,4213897.34452,40506.0,12475,0.901898734177,0.835443037975,6.76333514319e-05
36081097300,743,717,709,Queens,QN49,Whitestone,5592414.13385,86500.0,27799,0.965006729475,0.954239569314,0.000128209389155
36081098100,626,590,579,Queens,QN49,Whitestone,6959750.84724,78512.0,12499,0.94249201278,0.924920127796,8.47731496357e-05
36081098700,866,833,818,Queens,QN49,Whitestone,7162698.10797,71250.0,34072,0.961893764434,0.944572748268,0.000116296957856
36081099100,1476,1429,1409,Queens,QN49,Whitestone,11557974.9909,88793.0,19076,0.968157181572,0.95460704607,0.000123637575019
36081099200,349,298,251,Queens,QN12,Hammels-Arverne-Edgemere,6273200.96489,39271.0,8226,0.853868194842,0.719197707736,4.75036590838e-05
36081099701,822,785,749,Queens,QN47,Ft. Totten-Bay Terrace-Clearview,10653879.0321,75852.0,9051,0.95498783455,0.911192214112,7.36820830831e-05
36081099703,244,237,224,Queens,QN47,Ft. Totten-Bay Terrace-Clearview,6478257.75474,94098.0,10668,0.97131147541,0.918032786885,3.65839102074e-05
36081099704,383,366,356,Queens,QN47,Ft. Totten-Bay Terrace-Clearview,7174616.04485,67131.0,8826,0.955613577023,0.929503916449,5.10131828257e-05
36081099705,188,175,162,Queens,QN47,Ft. Totten-Bay Terrace-Clearview,4676354.58139,71310.0,34477,0.93085106383,0.86170212766,3.74223119642e-05
36081099801,327,312,296,Queens,QN15,Far Rockaway-Bayswater,4916319.31256,61434.0,13565,0.954128440367,0.905198776758,6.34621106084e-05
36081099802,153,140,126,Queens,QN15,Far Rockaway-Bayswater,4664360.70074,34287.0,7875,0.915032679739,0.823529411765,3.00148313954e-05
36081100801,596,542,516,Queens,QN15,Far Rockaway-Bayswater,6930293.67489,75800.0,24686,0.909395973154,0.865771812081,7.82073639915e-05
36081100802,1011,951,900,Queens,QN15,Far Rockaway-Bayswater,11196597.3273,59544.0,9089,0.940652818991,0.890207715134,8.49365188548e-05
36081101001,837,809,767,Queens,QN15,Far Rockaway-Bayswater,8669975.6089,24703.0,7002,0.966547192354,0.916367980884,9.33105277908e-05
36081101002,894,843,772,Queens,QN15,Far Rockaway-Bayswater,5796453.05982,41172.0,17004,0.942953020134,0.863534675615,0.000145433766357
36081101700,1266,1225,1187,Queens,QN47,Ft. Totten-Bay Terrace-Clearview,10682968.8058,69891.0,19160,0.967614533965,0.937598736177,0.000114668499204
36081102900,609,583,573,Queens,QN49,Whitestone,5339720.32731,66574.0,17275,0.957307060755,0.940886699507,0.000109181748156
36081103201,317,299,292,Queens,QN15,Far Rockaway-Bayswater,4311253.65728,40399.0,9629,0.943217665615,0.921135646688,6.93533769453e-05
36081103202,837,815,786,Queens,QN15,Far Rockaway-Bayswater,7675665.35849,47935.0,11378,0.973715651135,0.939068100358,0.000106179720185
36081103300,855,804,783,Queens,QN49,Whitestone,6525351.5685,71917.0,14848,0.940350877193,0.915789473684,0.000123211752127
36081103900,960,887,879,Queens,QN49,Whitestone,9479740.72199,80830.0,14287,0.923958333333,0.915625,9.35679599277e-05
